0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100
20, 0, 0, 0, 0, 0.910265, 2.70621, 5.38151, 8.05084, 10.8899, 13.6822, 16.5728, 18.2821, 20.1886, 21.0502, 22.2703, 23.6394, 23.5724, 24.1166, 24.7223, 25.1143, 25.3462, 25.4081, 25.2323, 25.7519, 25.8103, 25.1949, 25.2679, 25.0645, 24.6763, 24.4351, 24.6936, 24.3918, 24.5611, 24.0407, 24.3879, 23.8668, 23.5825, 23.4632, 22.955, 22.5918, 22.5517, 22.2422, 21.6295, 21.6311, 21.31, 21.4918, 20.5071, 20.5129, 20.479, 19.9355, 19.7979, 19.6311, 19.3977, 18.8134, 19.1554, 18.0186, 17.9251, 17.5258, 17.6421, 17.4228, 17.1138, 16.4653, 16.5318, 15.6949, 15.7655, 15.7495, 15.0296, 14.8633, 14.8077, 14.6728, 14.2459, 14.1155, 13.8966, 13.5283, 13.3318, 13.3187, 13.2993, 13.1247, 13.1839, 12.6804, 12.9245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
21, 0, 0, 0, 0, 0.74676, 2.65397, 5.23247, 7.9811, 10.7951, 13.9849, 15.846, 17.8332, 19.4119, 20.8704, 22.1464, 22.8193, 23.6156, 23.6672, 24.0229, 24.1962, 24.7105, 24.7042, 24.5267, 24.5755, 24.9327, 24.5188, 24.6362, 24.4932, 24.4358, 24.2196, 24.1167, 23.7715, 23.7613, 23.5184, 23.2096, 23.6296, 23.0898, 22.663, 22.3119, 22.6506, 21.753, 21.6087, 21.4102, 21.7542, 21.0102, 20.8739, 20.4272, 20.2287, 20.0015, 19.4159, 19.1438, 19.0752, 18.7247, 18.4658, 17.768, 18.0073, 17.5756, 17.0076, 17.2261, 16.5343, 16.5613, 16.1688, 15.9952, 15.9899, 15.3299, 14.8923, 14.7286, 14.2223, 14.1808, 13.7308, 14.1783, 13.7529, 13.701, 13.4701, 13.343, 13.3809, 12.7969, 13.2123, 13.14, 13.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
22, 0, 0, 0, 0, 0.705924, 2.68442, 5.08963, 7.88234, 10.9433, 13.6999, 15.4088, 17.729, 19.5153, 20.7315, 21.5054, 22.2877, 22.4668, 23.3006, 23.6391, 23.8745, 24.1633, 24.0992, 23.9859, 24.2182, 24.4402, 24.3587, 24.083, 24.373, 23.8769, 23.9475, 23.6376, 23.1935, 23.3253, 22.9659, 23.0459, 22.3817, 22.1028, 22.3141, 21.9223, 21.9513, 21.2348, 20.9152, 21.2328, 20.8682, 20.6535, 20.1588, 19.9706, 19.9388, 19.4903, 19.2279, 18.9193, 18.8623, 18.2827, 18.2889, 17.8972, 17.2123, 17.0985, 16.789, 16.4573, 16.2212, 16.1489, 15.9987, 15.5804, 14.9286, 14.9704, 14.5404, 14.2377, 14.4618, 14.1137, 14.1491, 13.9452, 13.8668, 13.4712, 13.1716, 12.9477, 12.8294, 12.7539, 13.0732, 12.9212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
23, 0, 0, 0, 0, 0.805072, 2.53036, 4.82779, 7.68214, 10.5065, 13.1452, 15.466, 17.4684, 19.55, 19.8795, 21.1059, 22.1433, 22.2248, 23.1402, 23.5915, 23.3791, 23.9456, 23.6692, 23.6757, 23.9314, 23.2951, 23.5901, 23.7575, 23.5775, 22.8666, 23.2634, 23.0672, 23.268, 22.7684, 22.7229, 22.3514, 22.3141, 22.1436, 21.8592, 21.7387, 21.2336, 21.2334, 20.5759, 20.4517, 20.0277, 20.8011, 19.8916, 19.5495, 19.2785, 18.7604, 18.4157, 18.4229, 18.0632, 18.0707, 17.7771, 17.3872, 17.1317, 17.0725, 16.6202, 16.4156, 15.6542, 15.6498, 15.3913, 14.8802, 15.0133, 14.7584, 14.7233, 14.1071, 13.8017, 13.6318, 13.6965, 13.6444, 13.1133, 12.989, 13.1341, 12.9188, 12.9324, 12.9398, 12.8074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24, 0, 0, 0, 0, 0.799991, 2.52776, 4.82986, 7.5011, 10.2525, 12.9137, 15.033, 16.9576, 18.3141, 19.6475, 20.879, 21.5188, 22.2033, 22.4143, 22.8541, 23.2724, 23.484, 23.2206, 23.4251, 23.487, 23.2425, 23.562, 23.3184, 23.3569, 23.2356, 22.9631, 22.7029, 22.5374, 22.3634, 22.3882, 22.0556, 21.6637, 21.4674, 21.0942, 20.926, 21.0498, 20.3348, 20.1094, 20.1115, 19.6947, 19.8121, 19.336, 19.561, 18.9453, 18.5506, 18.4777, 17.9548, 17.8785, 17.73, 17.4195, 17.2164, 16.7883, 16.6858, 16.4905, 15.9928, 15.6673, 15.8993, 14.9803, 14.4582, 15.01, 14.3395, 14.5415, 13.727, 13.7324, 13.7494, 13.1343, 13.4582, 12.8966, 12.7912, 13.1615, 12.6104, 12.8348, 13.213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
25, 0, 0, 0, 0, 0.726516, 2.64053, 5.26443, 7.72022, 10.3038, 12.6519, 14.9769, 16.6148, 18.1756, 19.7516, 20.4646, 21.0822, 21.7664, 21.7692, 22.5898, 22.5463, 23.0619, 23.0322, 22.5379, 22.6142, 22.9786, 22.8256, 23.0547, 22.626, 22.358, 22.5823, 21.9499, 21.7905, 21.8559, 21.4592, 21.4804, 21.3714, 21.1501, 21.0354, 20.6724, 20.6817, 20.175, 19.8848, 19.6993, 19.6072, 19.4942, 19.0059, 18.5442, 18.2408, 18.2298, 18.3194, 17.5506, 17.2959, 17.0944, 16.9047, 16.3347, 16.718, 16.1522, 15.9963, 15.9092, 15.1935, 15.0907, 15.1383, 14.6438, 14.3974, 14.2109, 13.8955, 13.9398, 13.5555, 13.6256, 13.2287, 13.0185, 13.0749, 12.5937, 12.6899, 13.1423, 12.3205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26, 0, 0, 0, 0, 0.711064, 2.43162, 4.69724, 6.93676, 10.1702, 12.6714, 14.617, 16.2812, 18.2052, 19.122, 20.0951, 20.9023, 21.1283, 21.5245, 22.2118, 22.168, 22.1786, 22.5256, 22.3393, 22.6621, 22.7761, 22.5269, 22.5473, 22.0262, 22.447, 21.962, 21.8111, 21.5407, 21.2877, 21.5478, 21.3865, 20.9867, 20.8637, 20.7604, 19.8733, 20.0647, 20.0732, 19.4568, 19.3031, 19.04, 18.6353, 18.3134, 18.188, 18.7695, 18.2035, 17.5779, 16.992, 17.349, 17.0319, 16.3257, 15.927, 16.3362, 15.4757, 15.5422, 15.3639, 14.9953, 14.3392, 14.6427, 14.1053, 14.2149, 13.6576, 13.4688, 13.502, 13.3503, 13.089, 13.0702, 13.0267, 12.7346, 12.5831, 13.0389, 12.6933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27, 0, 0, 0, 0, 0.645544, 2.16818, 4.54252, 7.57687, 9.70952, 12.4018, 14.1634, 16.1089, 17.5286, 18.8385, 19.7907, 20.3808, 20.7984, 21.1525, 21.7915, 21.9712, 21.8429, 21.9385, 21.9133, 21.8392, 21.9993, 21.8266, 21.7836, 21.8114, 21.6966, 21.276, 21.0876, 21.4624, 21.042, 20.9824, 20.6198, 20.6469, 20.1143, 19.9571, 19.8853, 19.7903, 19.6864, 19.0937, 18.7967, 18.9189, 18.4251, 18.2269, 18.3491, 17.7551, 17.5072, 17.1951, 17.1029, 16.7693, 16.1368, 16.3905, 15.8596, 15.8032, 15.2989, 14.8742, 15.1292, 14.7297, 14.6556, 14.2381, 14.2437, 13.8265, 13.5446, 13.4273, 13.2447, 12.9681, 12.7459, 12.7397, 13.0939, 12.6488, 12.3157, 12.5353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28, 0, 0, 0, 0, 0.635096, 2.25518, 4.59067, 7.15876, 9.60838, 11.9972, 14.0286, 15.8321, 17.1622, 18.4462, 19.288, 19.9284, 20.4326, 20.9152, 21.2372, 21.4705, 21.3479, 21.5436, 21.4098, 21.3727, 21.6331, 21.6419, 21.337, 20.8876, 21.4822, 20.9753, 20.9809, 20.9516, 20.7446, 20.4667, 20.3916, 20.0433, 19.7449, 19.7824, 19.3154, 19.2209, 18.9326, 18.7676, 18.4857, 18.635, 17.9062, 17.597, 17.8058, 17.3302, 17.1899, 17.1112, 16.535, 16.571, 16.3763, 15.7665, 15.5524, 15.6969, 15.1122, 14.6129, 14.53, 14.4912, 14.3908, 13.718, 13.8953, 13.473, 13.236, 13.4687, 13.0355, 12.9976, 12.8778, 12.3478, 12.6466, 12.7097, 12.4894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29, 0, 0, 0, 0, 0.647996, 2.31717, 4.595, 6.85423, 9.43942, 11.5778, 13.57, 15.5798, 16.8493, 17.8745, 18.7783, 19.7587, 19.9288, 20.673, 20.87, 20.9072, 21.3649, 20.9456, 21.3101, 21.2097, 21.2822, 21.2522, 21.1096, 20.9046, 20.7805, 21.0684, 20.958, 20.4027, 20.0012, 19.8532, 19.9205, 19.6404, 19.5967, 19.3328, 19.0663, 18.7435, 18.5976, 18.2565, 18.314, 17.8075, 17.649, 17.8186, 17.2258, 16.9979, 16.9073, 16.8534, 16.3913, 16.1944, 15.6449, 15.713, 15.2165, 15.2896, 15.0825, 14.6162, 14.5029, 14.126, 13.8546, 13.9069, 13.8142, 13.5107, 13.1975, 12.905, 12.5861, 12.7661, 12.5447, 12.5563, 12.6956, 12.7508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30, 0, 0, 0, 0, 0.77242, 2.32166, 4.36589, 6.88688, 9.38094, 11.9115, 13.8141, 15.3716, 16.7201, 17.8773, 18.8047, 18.9859, 19.6913, 20.0914, 20.4244, 20.7578, 20.8044, 20.8889, 20.9999, 20.7342, 20.7189, 20.5455, 20.6244, 20.3068, 20.9222, 19.9114, 20.0622, 19.9228, 20.2449, 19.7202, 19.457, 19.26, 19.4284, 19.0672, 18.3281, 18.7828, 18.4435, 17.7878, 18.0707, 17.6553, 17.8777, 17.4021, 17.1365, 16.9059, 16.4084, 16.2681, 16.0363, 15.6831, 15.4586, 15.0102, 15.0051, 14.8324, 14.5602, 14.4801, 14.051, 13.9635, 13.7562, 13.4794, 13.2798, 13.0474, 12.9862, 12.7578, 12.8081, 12.7263, 12.6834, 12.5299, 12.4127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
31, 0, 0, 0, 0, 0.668128, 2.1012, 4.19538, 6.58025, 9.07504, 11.3129, 13.2618, 15.0211, 16.1062, 17.214, 18.392, 18.9014, 19.4326, 19.7801, 19.9641, 19.9942, 20.1634, 20.5809, 20.6398, 20.3898, 20.44, 20.4296, 20.2896, 20.104, 20.4803, 19.8407, 19.6937, 19.8889, 19.6302, 19.4639, 19.3233, 19.0416, 18.7414, 18.6331, 18.287, 18.3473, 18.1338, 17.7359, 17.6651, 17.2775, 17.0222, 16.9746, 16.5843, 16.4062, 16.2608, 16.2017, 15.5401, 15.4468, 15.0392, 15.0018, 14.6856, 14.5244, 14.1143, 14.1363, 14.0216, 14.0926, 13.6046, 13.2235, 13.0081, 13.1082, 12.8946, 12.4746, 12.2023, 12.6253, 12.7733, 12.5178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
32, 0, 0, 0, 0, 0.609961, 2.07118, 4.26321, 6.92923, 8.81099, 11.0051, 13.0794, 14.741, 16.3331, 17.1671, 18.0935, 18.7265, 19.2991, 19.6049, 19.6872, 19.8378, 20.084, 20.0188, 20.0486, 20.3745, 20.3604, 20.0335, 20.0072, 19.9456, 20.1877, 19.7455, 19.559, 19.0616, 19.2245, 18.941, 18.5462, 18.6004, 18.1526, 18.259, 17.9965, 17.6085, 17.8527, 17.4284, 17.2239, 17.2546, 17.0621, 16.468, 16.1147, 16.1675, 15.8517, 15.6724, 15.3203, 15.0212, 14.8974, 14.9535, 14.6494, 14.3034, 14.0794, 13.6463, 14.0292, 13.3168, 13.6187, 13.0192, 12.9848, 12.9682, 12.4646, 12.5771, 12.627, 12.2825, 12.4099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
33, 0, 0, 0, 0, 0.693206, 2.18088, 4.39155, 6.66149, 8.67581, 10.9454, 12.8483, 14.4991, 15.5656, 16.8874, 17.4696, 18.4643, 18.8509, 19.1908, 19.3788, 19.5559, 19.6489, 19.73, 19.8133, 19.605, 19.8055, 19.9167, 19.4466, 19.6104, 19.334, 19.3653, 18.6697, 18.8542, 18.6229, 18.5611, 18.505, 18.5573, 18.3897, 17.9057, 17.7341, 17.8422, 17.4999, 17.0316, 16.9933, 17.1913, 16.7926, 16.1385, 16.0905, 15.8518, 15.8519, 15.3666, 14.7864, 14.8543, 14.3529, 14.3848, 14.1147, 14.1928, 13.9562, 13.5946, 13.4606, 13.0346, 13.2944, 13.1013, 12.8879, 12.6438, 12.5716, 12.2431, 12.6614, 12.3108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
34, 0, 0, 0, 0, 0.682164, 2.12021, 4.06554, 6.39804, 8.51222, 10.6657, 12.874, 14.3075, 15.4175, 16.5166, 17.3329, 18.1536, 18.4237, 18.9217, 18.8338, 19.0636, 19.2053, 19.1675, 19.5407, 19.3899, 19.2623, 19.2224, 19.3119, 19.0875, 19.0763, 18.8286, 18.9831, 18.775, 18.7655, 18.2213, 18.2807, 17.8477, 17.5441, 17.6651, 17.3157, 17.0524, 17.2769, 16.8547, 16.8018, 16.4976, 16.4626, 16.1172, 15.7208, 15.6558, 15.3218, 15.238, 15.0551, 14.5347, 14.3815, 14.3231, 14.3173, 13.6582, 13.5514, 13.5818, 13.3707, 13.0611, 12.8598, 12.8563, 12.7543, 12.7251, 12.8252, 12.5608, 12.3519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
35, 0, 0, 0, 0, 0.621697, 2.02993, 3.96314, 6.07596, 8.58721, 10.8689, 12.4559, 14.0536, 15.4145, 16.3034, 17.2512, 17.6972, 18.2179, 18.5731, 18.6314, 18.7995, 18.9925, 18.9327, 19.1185, 18.9627, 18.9295, 19.1903, 18.6704, 18.6931, 18.6088, 18.715, 18.5209, 18.2952, 18.0715, 17.9558, 17.9469, 17.3826, 17.4505, 17.1863, 17.1343, 17.1207, 17.0312, 16.5999, 16.3068, 16.0675, 15.8056, 15.6176, 15.4304, 15.1363, 14.9978, 14.9229, 14.4455, 14.5037, 14.3382, 14.0192, 13.8973, 13.2791, 13.1782, 12.9275, 12.8829, 12.8642, 12.7736, 12.7365, 12.6042, 12.3055, 12.353, 12.4689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
36, 0, 0, 0, 0, 0.681777, 2.01696, 4.09315, 6.09325, 8.33027, 10.3467, 12.5125, 13.6636, 15.1964, 16.1857, 16.7822, 17.4096, 18.0393, 18.1702, 18.4452, 18.6506, 18.4654, 18.6692, 18.9001, 18.6259, 18.5607, 18.9118, 18.7577, 18.3542, 18.6074, 18.4494, 18.1691, 17.6866, 17.9223, 17.5733, 17.7516, 17.2197, 16.9023, 17.089, 16.852, 16.5926, 16.2819, 16.3449, 16.0219, 15.5691, 15.6217, 15.5512, 15.0091, 14.9567, 14.668, 14.6721, 13.9482, 14.0581, 13.8342, 13.41, 13.6788, 13.5219, 13.1207, 13.1819, 12.9013, 12.8187, 12.7294, 12.5915, 12.1623, 12.5212, 12.2152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
37, 0, 0, 0, 0, 0.619782, 1.97947, 3.91915, 6.12765, 8.43042, 10.3232, 12.1203, 13.6414, 14.6834, 15.7295, 16.5342, 17.2039, 17.3457, 17.7854, 17.9977, 18.4071, 18.2399, 18.3738, 18.5827, 18.3812, 18.3514, 18.483, 18.2876, 18.4053, 17.9923, 18.1117, 17.8405, 17.5331, 17.5964, 17.1547, 17.2467, 16.9888, 16.9904, 16.8306, 16.5581, 16.5112, 15.9777, 15.9706, 15.8068, 15.2602, 15.4337, 15.2306, 15.1624, 14.7648, 14.6351, 14.2948, 14.2188, 13.7915, 13.8072, 13.6089, 13.4345, 13.2383, 12.8076, 12.7856, 12.6428, 12.564, 12.6205, 12.2613, 12.2889, 12.1792, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, 0, 0, 0, 0, 0.556392, 2.00578, 3.91434, 5.98736, 8.12027, 10.1474, 11.8466, 13.5928, 14.7018, 15.7261, 16.2979, 17.1292, 17.2338, 17.6102, 17.9771, 17.9739, 17.992, 18.2599, 18.3492, 18.2629, 18.076, 18.0956, 17.8985, 17.7382, 17.8051, 17.7309, 17.6399, 17.3661, 17.1302, 17.1166, 17.0996, 16.7718, 16.3786, 16.429, 16.3158, 15.9803, 15.9042, 15.9644, 15.5741, 15.3353, 15.1391, 14.6501, 14.4546, 14.5253, 14.2976, 14.0671, 14.096, 13.5405, 13.3116, 13.5695, 13.3093, 12.7641, 12.9502, 12.699, 12.4873, 12.2656, 12.3803, 12.185, 12.4966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
39, 0, 0, 0, 0, 0.536233, 1.93979, 3.91378, 5.94273, 8.05236, 10.0859, 11.8122, 13.3112, 14.4632, 15.303, 16.0253, 16.4982, 16.8934, 17.308, 17.4286, 17.5753, 17.8315, 17.7944, 17.7147, 17.7363, 17.7322, 18.0023, 17.5074, 17.4393, 17.5157, 17.0959, 17.1425, 17.092, 16.8288, 16.7154, 16.5986, 16.5505, 16.2692, 16.1109, 16.0672, 15.7102, 15.6063, 15.5593, 15.3707, 14.8674, 14.76, 14.7491, 14.7048, 14.0722, 14.2417, 13.8054, 13.9153, 13.6013, 13.2307, 13.07, 12.9686, 13.0558, 12.7686, 12.3769, 12.1949, 12.1425, 12.4859, 12.4134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, 0, 0, 0, 0, 0.58774, 1.99267, 3.82652, 5.75664, 7.77328, 9.76667, 11.5158, 12.9283, 14.2977, 15.0872, 15.8593, 16.5892, 16.9065, 17.1652, 17.1386, 17.3884, 17.4375, 17.7673, 17.5985, 17.736, 17.5803, 17.3123, 17.3415, 17.2154, 17.2283, 17.1864, 17.2348, 16.9242, 16.5632, 16.7003, 16.3083, 16.3458, 16.1642, 16.0063, 15.5733, 15.6134, 15.8713, 15.4859, 14.8627, 14.9581, 14.6678, 14.362, 14.1694, 13.9832, 13.8472, 13.6658, 13.3563, 13.1973, 13.1543, 12.6715, 12.8255, 12.7902, 12.6387, 12.2456, 12.4413, 12.2252, 12.3111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 0, 0, 0, 0, 0.570755, 1.82847, 3.63629, 5.77127, 7.84647, 9.78426, 11.5125, 12.6203, 14.0971, 14.7487, 15.618, 15.9411, 16.5161, 16.8713, 17.0855, 16.9011, 17.2733, 17.2875, 17.3922, 17.4034, 17.2603, 17.4114, 16.9182, 17.1078, 16.8745, 16.8721, 16.7868, 16.6611, 16.4764, 16.4428, 16.4309, 16.2088, 15.6546, 15.9404, 15.5406, 15.3, 14.9864, 15.1083, 14.9921, 14.6037, 14.4279, 14.1072, 14.0548, 13.8617, 13.5794, 13.443, 13.2585, 12.763, 12.9989, 12.4196, 12.6986, 12.5085, 12.4282, 12.366, 12.524, 12.3022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 0, 0, 0, 0, 0.549542, 1.83829, 3.74227, 5.66875, 7.61674, 9.7339, 11.3789, 12.682, 13.6496, 14.6083, 15.3229, 15.9787, 16.2732, 16.5563, 16.7397, 17.1606, 16.7522, 16.878, 17.0944, 16.9555, 17.2426, 16.9694, 17.0033, 16.8294, 16.6165, 16.621, 16.1435, 16.3932, 16.2989, 16.0724, 15.7651, 15.8539, 15.4235, 15.0986, 15.0378, 14.8617, 14.7848, 14.6653, 14.568, 14.1623, 14.3842, 13.8258, 13.9564, 13.3616, 13.4662, 13.1136, 13.1876, 13.0219, 12.6735, 12.626, 12.6286, 12.2173, 12.2595, 12.0802, 12.1938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 0, 0, 0, 0, 0.593252, 1.91056, 3.7348, 5.54509, 7.70356, 9.32286, 11.1769, 12.4093, 13.5778, 14.4074, 15.1505, 15.1778, 16.0285, 16.2812, 16.4919, 16.5101, 16.7221, 16.7141, 16.97, 16.5633, 16.9874, 16.5472, 16.437, 16.441, 16.6169, 16.164, 16.1249, 16.0405, 15.8347, 16.0665, 15.7041, 15.5257, 15.1429, 15.3597, 15.206, 14.8216, 14.5358, 14.538, 14.3228, 13.9971, 14.0662, 13.7346, 13.6112, 13.3838, 13.2176, 13.0021, 12.9402, 12.9986, 12.7341, 12.7597, 12.5337, 12.2541, 12.5102, 12.0803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 0, 0, 0, 0, 0.519422, 1.80909, 3.53381, 5.33782, 7.30815, 9.31568, 10.8018, 12.2119, 13.1942, 14.3134, 14.7995, 15.4108, 15.8157, 16.0063, 16.1686, 16.1978, 16.4016, 16.624, 16.785, 16.5757, 16.5947, 16.5406, 16.3663, 16.3545, 15.9733, 15.8279, 16.0317, 15.8142, 15.596, 15.5247, 15.3522, 15.1768, 15.1378, 14.7148, 14.9055, 14.5804, 14.373, 14.3599, 14.2492, 13.8952, 13.9622, 13.5855, 13.5685, 13.2684, 13.1993, 12.7667, 12.754, 12.538, 12.3681, 12.1673, 12.4911, 12.1475, 12.3124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 0, 0, 0, 0, 0.484918, 1.85808, 3.59543, 5.37285, 7.66525, 9.09537, 10.5256, 12.2906, 12.9792, 13.9469, 14.6851, 14.9547, 15.409, 15.826, 16.0388, 16.1759, 16.3708, 16.0327, 16.3525, 16.2763, 16.3486, 16.1946, 16.2473, 16.2719, 15.834, 15.8512, 15.6314, 15.6398, 15.3961, 15.3112, 15.3269, 15.0724, 14.6965, 14.46, 14.6972, 14.2564, 14.2086, 14.0502, 13.8299, 13.9156, 13.6442, 13.306, 13.4821, 13.1304, 12.811, 12.8332, 12.5063, 12.5616, 12.2457, 12.178, 11.9482, 12.1923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 0, 0, 0, 0, 0.60781, 1.8333, 3.51842, 5.32231, 7.40572, 9.25927, 10.6878, 11.949, 12.93, 13.6897, 14.616, 14.7067, 15.2953, 15.6117, 15.7909, 15.8766, 16.189, 15.8864, 16.0607, 16.0918, 16.0996, 16.1246, 15.8624, 15.7111, 15.7956, 15.7175, 15.5676, 15.1742, 15.1931, 15.0052, 14.8227, 14.9703, 14.6141, 14.5127, 14.325, 14.1648, 13.9818, 13.8615, 13.6028, 13.5926, 13.5105, 13.105, 12.6497, 12.8302, 12.9994, 12.6858, 12.336, 12.1804, 12.2363, 11.9824, 12.0438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
